"tweet_id","date","screen_name","text"
"ID_1069665903464407040","Mon Dec 03 18:53:19 +0000 2018","mlmemoirs","#arXiv #machinelearning [cs.LG] Are All Training Examples Created Equal? An Empirical Study. (arXiv:1811.12569v1 [c… https://t.co/5EKE5TPTRX"
"ID_1069665906589089797","Mon Dec 03 18:53:20 +0000 2018","mlmemoirs","#arXiv #machinelearning [cs.LG] Eigenvalue Corrected Noisy Natural Gradient. (arXiv:1811.12565v1 [cs.LG])… https://t.co/hcK0gnc04l"
"ID_1069665910372347904","Mon Dec 03 18:53:21 +0000 2018","mlmemoirs","#arXiv #machinelearning [cs.LG] An Introduction to Deep Reinforcement Learning. (arXiv:1811.12560v1 [cs.LG])… https://t.co/UiEfol4Ane"
"ID_1069665974889168906","Mon Dec 03 18:53:36 +0000 2018","chgagne","On arXiv: 
A New Loss Function for Temperature Scaling to have Better Calibrated Deep Networks https://t.co/roplzqlyhJ"
"ID_1069667224842104832","Mon Dec 03 18:58:34 +0000 2018","shubh_300595","RT @arxiv_org: An Introduction to Deep Reinforcement Learning. https://t.co/KqMW5S4DAz https://t.co/5t05B28EsY"
"ID_1069667239748616200","Mon Dec 03 18:58:38 +0000 2018","shubh_300595","RT @arxiv_org: Deep Multi-Agent Reinforcement Learning with Relevance Graphs. https://t.co/taHmoQkXa1 https://t.co/Sk9F05oX1g"
"ID_1069667294136152070","Mon Dec 03 18:58:51 +0000 2018","shubh_300595","RT @arxiv_org: The Relevance of Bayesian Layer Positioning to Model Uncertainty in Deep Bayesian Active... https://t.co/fPlytttuaW https://…"
"ID_1069668911086485504","Mon Dec 03 19:05:16 +0000 2018","Zahid_Akhtar","RT @arxiv_org: Are All Training Examples Created Equal? An Empirical Study. https://t.co/usYCDAMfh7 https://t.co/turFRt7i2L"
"ID_1069669165957595136","Mon Dec 03 19:06:17 +0000 2018","CybotCorp","RT @assertpub_: ""The Unwanted Sharing Economy: An Analysis of Cookie Syncing and User Transparency under.."" is the #1 paper on Arxiv today…"
"ID_1069672582398406657","Mon Dec 03 19:19:51 +0000 2018","DataAnalyticsGH","Whats new on arXiv #DataScience_Blogs https://t.co/4Y8ifSvOUv"
"ID_1069672661318549511","Mon Dec 03 19:20:10 +0000 2018","socarxivpapers","#SocArXiv: Work-Family Reconciliation Policies and Women's and Mothers' Labor Market Outcomes in Rich Democracies https://t.co/FFk1G9lQzh"
"ID_1069675991432392704","Mon Dec 03 19:33:24 +0000 2018","abtrindade","RT @assertpub_: ""Automated Verification of Stand-alone Solar Photovoltaic Systems"" is the #1 paper on Arxiv today in logic in computer scie…"
"ID_1069676224912547842","Mon Dec 03 19:34:20 +0000 2018","C_Pouet","RT @StatMLPapers: An Introduction to Deep Reinforcement Learning. (arXiv:1811.12560v1 [cs.LG]) https://t.co/ggbyxPXTkN"
"ID_1069676773225492480","Mon Dec 03 19:36:31 +0000 2018","Santiag72427700","RT @arxiv_org: An Introduction to Deep Reinforcement Learning. https://t.co/KqMW5S4DAz https://t.co/5t05B28EsY"
"ID_1069679164884705281","Mon Dec 03 19:46:01 +0000 2018","arXiv__ml","#arXiv #machinelearning [cs.LG] Rethinking clinical prediction: Why machine learning must consider year of care and… https://t.co/BjgcoGWrvy"
"ID_1069679168810610688","Mon Dec 03 19:46:02 +0000 2018","arXiv__ml","#arXiv #machinelearning [cs.LG] Eigenvalue Corrected Noisy Natural Gradient. (arXiv:1811.12565v1 [cs.LG])… https://t.co/VO1azloyPK"
"ID_1069679166981894144","Mon Dec 03 19:46:01 +0000 2018","arXiv__ml","#arXiv #machinelearning [cs.LG] Are All Training Examples Created Equal? An Empirical Study. (arXiv:1811.12569v1 [c… https://t.co/l1Tfe73ps4"
"ID_1069679170836488193","Mon Dec 03 19:46:02 +0000 2018","arXiv__ml","#arXiv #machinelearning [cs.LG] An Introduction to Deep Reinforcement Learning. (arXiv:1811.12560v1 [cs.LG])… https://t.co/wnjh3Vb2Xl"
"ID_1069679184090284033","Mon Dec 03 19:46:05 +0000 2018","dr_guangtou","@gsnarayan @arxiv Really enjoy this work  beautiful paper!"
"ID_1069679532548988928","Mon Dec 03 19:47:28 +0000 2018","white_output","arxivがprocessing状態から4日ぐらい変化がない．"
"ID_1069681238028341248","Mon Dec 03 19:54:15 +0000 2018","F4izy","RT @arXiv__ml: #arXiv #machinelearning [cs.LG] An Introduction to Deep Reinforcement Learning. (arXiv:1811.12560v1 [cs.LG]) https://t.co/4f…"
"ID_1069681500386340864","Mon Dec 03 19:55:18 +0000 2018","akdm_bot","RT @mlmemoirs: #arXiv #machinelearning [cs.LG] Eigenvalue Corrected Noisy Natural Gradient. (arXiv:1811.12565v1 [cs.LG]) https://t.co/SAqlZ…"
"ID_1069682546026237952","Mon Dec 03 19:59:27 +0000 2018","akdm_bot","RT @mlmemoirs: #arXiv #machinelearning [cs.LG] An Introduction to Deep Reinforcement Learning. (arXiv:1811.12560v1 [cs.LG]) https://t.co/LJ…"
"ID_1069682702801141760","Mon Dec 03 20:00:04 +0000 2018","white_output","arxivをblockしている？"
"ID_1069688301966237703","Mon Dec 03 20:22:19 +0000 2018","DrPjenFI","RT @arXiv_stat_ML: https://t.co/OKzps7tjq0
Y Yokoyama et. al.
Restricted Boltzmann Machine with Multivalued Hidden Variables: a model
  sup…"
"ID_1069688751016820738","Mon Dec 03 20:24:06 +0000 2018","mmmgaber","RT @arXiv__ml: #arXiv #machinelearning [cs.LG] An Introduction to Deep Reinforcement Learning. (arXiv:1811.12560v1 [cs.LG]) https://t.co/4f…"
"ID_1069689909659623424","Mon Dec 03 20:28:42 +0000 2018","F4izy","RT @arXiv__ml: #arXiv #machinelearning [cs.LG] Predicting the Computational Cost of Deep Learning Models. (arXiv:1811.11880v1 [cs.LG]) http…"
"ID_1069690207866212352","Mon Dec 03 20:29:54 +0000 2018","machinelearn_d","RT @arXiv__ml: #arXiv #machinelearning [cs.LG] An Introduction to Deep Reinforcement Learning. (arXiv:1811.12560v1 [cs.LG]) https://t.co/4f…"
"ID_1069690230356070400","Mon Dec 03 20:29:59 +0000 2018","machinelearn_d","RT @arXiv__ml: #arXiv #machinelearning [cs.LG] Eigenvalue Corrected Noisy Natural Gradient. (arXiv:1811.12565v1 [cs.LG]) https://t.co/dySai…"
"ID_1069690311922700288","Mon Dec 03 20:30:18 +0000 2018","machinelearn_d","RT @arXiv__ml: #arXiv #machinelearning [cs.LG] Are All Training Examples Created Equal? An Empirical Study. (arXiv:1811.12569v1 [cs.LG]) ht…"
"ID_1069690359758737409","Mon Dec 03 20:30:30 +0000 2018","machinelearn_d","RT @arXiv__ml: #arXiv #machinelearning [cs.LG] Rethinking clinical prediction: Why machine learning must consider year of care and feature…"
"ID_1069691675298062336","Mon Dec 03 20:35:43 +0000 2018","_klkeys_","Freeprint available on arXiv!

https://t.co/dbtGm3CV22"
"ID_1069695162631241731","Mon Dec 03 20:49:35 +0000 2018","tresorsdecartes","RT @ESAGED_UAB: Avui bany de realitat al mòdul de Sistemes de Gestió Documental del #Master en Arxivística y Gestió de Documents #ESAGED am…"
"ID_1069695663477276674","Mon Dec 03 20:51:34 +0000 2018","mmmgaber","RT @StatMLPapers: An Introduction to Deep Reinforcement Learning. (arXiv:1811.12560v1 [cs.LG]) https://t.co/ggbyxPXTkN"
"ID_1069696507929079811","Mon Dec 03 20:54:56 +0000 2018","Dr_EdFisher_UK","@JonCorbett5 @jeremycorbyn Try Arxiv. Litterally the most functional 1990s interface you can find."
"ID_1069696612132380672","Mon Dec 03 20:55:20 +0000 2018","IntuitMachine","RT @arxiv_org: Learning Finite State Representations of Recurrent Policy Networks. https://t.co/f1XuC86nS8 https://t.co/V1BJSNPujj"
"ID_1069698157607571456","Mon Dec 03 21:01:29 +0000 2018","ceobillionaire","RT @arxiv_org: Learning Finite State Representations of Recurrent Policy Networks. https://t.co/f1XuC86nS8 https://t.co/V1BJSNPujj"
"ID_1069698414840041474","Mon Dec 03 21:02:30 +0000 2018","Montreal_AI","RT @arxiv_org: Learning Finite State Representations of Recurrent Policy Networks. https://t.co/f1XuC86nS8 https://t.co/V1BJSNPujj"
"ID_1069698680582742016","Mon Dec 03 21:03:34 +0000 2018","JostMigenda","RT @duetosymmetry: Happy December! LIGO has quietly released their catalog from O1 and O2 https://t.co/MqyiqqNkQD (it will hit the arXiv on…"
"ID_1069701314697981953","Mon Dec 03 21:14:02 +0000 2018","elmelis","Ever struggle with compilation errors when uploading to the @arxiv_org? Tired of patching dependencies to avoid opt… https://t.co/cjhqLgcuWq"
"ID_1069703229729062917","Mon Dec 03 21:21:38 +0000 2018","AssertPub_dev","""Comparative perspectives on communication in human and nonhuman primates: Grounding.."" is the #1 paper on PsyArXiv… https://t.co/o1o1HXRK1j"
"ID_1069704023849132032","Mon Dec 03 21:24:48 +0000 2018","AlanKSNielsen","RT @AssertPub_dev: ""Comparative perspectives on communication in human and nonhuman primates: Grounding.."" is the #1 paper on PsyArXiv toda…"
"ID_1069704540386152448","Mon Dec 03 21:26:51 +0000 2018","asrivkin","Speaking of that... Arxiv fans: does it make sense for me to hold off posting for a few days until I have a doi  or… https://t.co/fWNy6tUgaT"
"ID_1069704592122880001","Mon Dec 03 21:27:03 +0000 2018","TheNateThompson","Pretty sure @arxiv has throttled requests from #NeurIPS wifi 😂😂 #NeurIPS18"
"ID_1069706071965618177","Mon Dec 03 21:32:56 +0000 2018","EldarSilver","RT @arxiv_cscv: ADVENT: Adversarial Entropy Minimization for Domain Adaptation in Semantic Segmentation https://t.co/st0l3BDxwN"
"ID_1069707243929649152","Mon Dec 03 21:37:35 +0000 2018","EldarSilver","RT @arxiv_cscv: Attacks on State-of-the-Art Face Recognition using Attentional Adversarial Attack Generative Network https://t.co/jbT6Mcv2Qw"
"ID_1069712346879352832","Mon Dec 03 21:57:52 +0000 2018","d00gs","RT @elmelis: Ever struggle with compilation errors when uploading to the @arxiv_org? Tired of patching dependencies to avoid option clashes…"
"ID_1069714336988520448","Mon Dec 03 22:05:46 +0000 2018","PeterWCook","@chris_bail @BrianNosek @ArthurLupia @msalganik @arxiv @socarxiv We should all take a day to @ everyone who has a s… https://t.co/A76xmQf9hf"
"ID_1069714695723118592","Mon Dec 03 22:07:12 +0000 2018","Neuro_Skeptic","Criminal Responsibility and Neuroscience: No Revolution Yet https://t.co/fVvm0VxLOW @PsyArXiv preprint cites my pos… https://t.co/Hjxwu4X12x"
"ID_1069715184137179139","Mon Dec 03 22:09:08 +0000 2018","CircleReader","RT @Neuro_Skeptic: Criminal Responsibility and Neuroscience: No Revolution Yet https://t.co/fVvm0VxLOW @PsyArXiv preprint cites my post: ht…"
"ID_1069717280953692160","Mon Dec 03 22:17:28 +0000 2018","luix","RT @Neuro_Skeptic: Criminal Responsibility and Neuroscience: No Revolution Yet https://t.co/fVvm0VxLOW @PsyArXiv preprint cites my post: ht…"
"ID_1069719142796795904","Mon Dec 03 22:24:52 +0000 2018","tomasyany","RT @arxiv_org: An Introduction to Deep Reinforcement Learning. https://t.co/KqMW5S4DAz https://t.co/5t05B28EsY"
"ID_1069722326806085632","Mon Dec 03 22:37:31 +0000 2018","bebeasley","RT @Neuro_Skeptic: Criminal Responsibility and Neuroscience: No Revolution Yet https://t.co/fVvm0VxLOW @PsyArXiv preprint cites my post: ht…"
"ID_1069723235539976193","Mon Dec 03 22:41:08 +0000 2018","meltemataynsnt","RT @hardmaru: Cool work. Couldn't find the paper on arxiv  but seems to be available here https://t.co/h0XlgkxmkA https://t.co/MW2hvNjiuC"
"ID_1069723520463134720","Mon Dec 03 22:42:16 +0000 2018","parkto","RT @ksoonson: Another paper from Jeju Deep Learning Camp is now available at arXiv and it will be presented at NeurIPS workshop too. Huge c…"
"ID_1069724062711042048","Mon Dec 03 22:44:25 +0000 2018","triper1022","RT @arxiv_org: Synthesizing Tabular Data using Generative Adversarial Networks. https://t.co/d6SLatMmOr https://t.co/QzPhsGYggl"
"ID_1069726646750625792","Mon Dec 03 22:54:41 +0000 2018","hannah_stacey","RT @KHesser: The (my) latest CHILES paper accepted for publication now on the arXiv! (Including an interactive 3D figure.) Pretty presentat…"
"ID_1069729560101437440","Mon Dec 03 23:06:16 +0000 2018","jrGRAVITYtv","RT @arxiv_org: Adversarial Examples as an Input-Fault Tolerance Problem. https://t.co/bMgALujvLl https://t.co/xgTgb3Q10M"
"ID_1069730792241287168","Mon Dec 03 23:11:10 +0000 2018","socarxiv","Look @UMDLibraries made a catalog record for SocArXiv https://t.co/frdUjr8tN6"
"ID_1069730818124320768","Mon Dec 03 23:11:16 +0000 2018","Luc_H_Arnal","RT @Neuro_Skeptic: Criminal Responsibility and Neuroscience: No Revolution Yet https://t.co/fVvm0VxLOW @PsyArXiv preprint cites my post: ht…"
"ID_1069733809049006080","Mon Dec 03 23:23:09 +0000 2018","BlackPhysicists","FASER's #Physics Reach for Long-Lived Particles. (arXiv:1811.12522v1 [hep-ph]) https://t.co/lo4oRD6uZJ"
"ID_1069736382623555586","Mon Dec 03 23:33:23 +0000 2018","471a34db4f53451","RT @arxiv_org: ShelfNet for Real-time Semantic Segmentation. https://t.co/IYrxmoCn6V https://t.co/LqNcpZ72dz"
"ID_1069738034013319168","Mon Dec 03 23:39:56 +0000 2018","BlackPhysicists","Origin of Biomolecular Networks. (arXiv:1811.12933v1 [https://t.co/CZX0pE03Kr]) https://t.co/ulN6aSRVRm #biophysics"
"ID_1069739196158541826","Mon Dec 03 23:44:33 +0000 2018","996roma","RT @arxiv_cscv: Touchdown: Natural Language Navigation and Spatial Reasoning in Visual Street Environments https://t.co/vwJM9gjvI7"
"ID_1069741489897529344","Mon Dec 03 23:53:40 +0000 2018","BlackPhysicists","BRST invariant $d=2$ condensates in Gribov-Zwanziger theory. (arXiv:1811.12524v1 [hep-ph]) https://t.co/nb6mkYAJp6 #physics"
"ID_1069741661784297473","Mon Dec 03 23:54:21 +0000 2018","BlackPhysicists","An efficient algorithm for Cholesky decomposition of electron repulsion integrals. (arXiv:1811.12890v1 [physics.che… https://t.co/HmCD9PmiCz"
"ID_1069741908656865280","Mon Dec 03 23:55:20 +0000 2018","BlackPhysicists","Using ATLAS@Home to exploit extra CPU from busy grid sites. (arXiv:1811.12578v1 [physics.comp-ph]) https://t.co/YHrUBLHCTu #physics"
"ID_1069742077452398598","Mon Dec 03 23:56:00 +0000 2018","AfricanPhysics","Nonadiabatic relativistic correction in H$_2$  D$_2$  and HD. (arXiv:1810.02604v3 [physics.atom-ph] UPDATED) https://t.co/to7QyOww7b"
"ID_1069746203745636352","Tue Dec 04 00:12:24 +0000 2018","hf_and_beyond","""An efficient algorithm for Cholesky decomposition of electron repulsion integrals"" (arXiv)       https://t.co/nd8vvBZUo8"
"ID_1069747571147583488","Tue Dec 04 00:17:50 +0000 2018","Eschersand","RT @arxiv_org: An Introduction to Deep Reinforcement Learning. https://t.co/KqMW5S4DAz https://t.co/5t05B28EsY"
"ID_1069747802236809216","Tue Dec 04 00:18:45 +0000 2018","hf_and_beyond","""Reference Energies for Double Excitations"" (arXiv) https://t.co/MH3f2LreYV"
"ID_1069748554787364864","Tue Dec 04 00:21:45 +0000 2018","assertpub_","""Radial averaging operator acting on Bergman and Lebesgue spaces"" is the #1 paper on Arxiv today in complex variabl… https://t.co/BxiDepgGDf"
"ID_1069749079469670400","Tue Dec 04 00:23:50 +0000 2018","Montreal_AI","RT @FeryalMP: Our paper ""Learning from Demonstration in the Wild"" is now on arXiv! https://t.co/T40hISgbuH with @KyriacosShiarli @y0b1byte…"
"ID_1069751230069645312","Tue Dec 04 00:32:22 +0000 2018","OfficialTanvi","tfw arXiv puts your submission on hold without giving you a reason but you have to submit grad apps with that paper… https://t.co/AE5AFZvqLS"
"ID_1069751654373830656","Tue Dec 04 00:34:04 +0000 2018","Agachuma","arXivの論文はこちらからダウンロードできます。https://t.co/CdW5q2BZCn"
"ID_1069754316175630336","Tue Dec 04 00:44:38 +0000 2018","raswalgul","@wachzetina @CRSNG_NSERC @INFORMS @ORMS_Elsevier @SpringerNature @arxiv @repec_org Awesome! I always thought true o… https://t.co/h21ngcvr8b"
"ID_1069755721611403264","Tue Dec 04 00:50:13 +0000 2018","CreeepyJoe","A new paper just hit the arxiv: https://t.co/vsMnDImel7
""Coherence for indexed symmetric monoidal categories"" by Ma… https://t.co/v59CzkwwJO"
"ID_1069758307072524289","Tue Dec 04 01:00:30 +0000 2018","u_akihiro","RT @Agachuma: arXivの論文はこちらからダウンロードできます。https://t.co/CdW5q2BZCn"
"ID_1069758340912287744","Tue Dec 04 01:00:38 +0000 2018","Eschersand","RT @arXiv_quant_ph: https://t.co/6igwQN8NSE
E Flurin et. al.
Using a Recurrent Neural Network to Reconstruct Quantum Dynamics of a
  Superc…"
"ID_1069758597339463681","Tue Dec 04 01:01:39 +0000 2018","Eschersand","RT @arxiv_org: Learning Finite State Representations of Recurrent Policy Networks. https://t.co/f1XuC86nS8 https://t.co/V1BJSNPujj"
"ID_1069762280156524544","Tue Dec 04 01:16:17 +0000 2018","HRafhumcar","Hey arXiv Daily thanks for the follow!"
"ID_1069764498829918208","Tue Dec 04 01:25:06 +0000 2018","NeuroNaren","RT @GregoryHickok: Check out our new preprint now available on @psyarxiv: Hierarchy of speech-driven spectrotemporal receptive fields in hu…"
"ID_1069764837079740416","Tue Dec 04 01:26:27 +0000 2018","CreeepyJoe","RT @arXiv_math_CT: https://t.co/1kXh0QQerj
C Malkiewich  K Ponto
Coherence for indexed symmetric monoidal categories https://t.co/T3DemjyJbm"
"ID_1069769646956408832","Tue Dec 04 01:45:33 +0000 2018","datascitnbc","RT @arxiv_org: Planning UAV Activities for Efficient User Coverage in Disaster Areas. https://t.co/Uy8BhjWE9x https://t.co/qsLZ5QPR2f"
"ID_1069770001412960258","Tue Dec 04 01:46:58 +0000 2018","MannyDePresso","Tree-Structured Recurrent Switching Linear Dynamical Systems for Multi-Scale Modeling. (arXiv:1811.12386v2 [… https://t.co/qsj4EZKckl"
"ID_1069772798233473025","Tue Dec 04 01:58:05 +0000 2018","omidDarkMatter","As appeared today on the arXiv=181112.00044:
“We need more people working on SIDM simulations”. 
YES  we do!!! https://t.co/f4BxaG4g6I"
"ID_1069773958722056192","Tue Dec 04 02:02:41 +0000 2018","HumansAnalytics","RT @arxiv_pop: 2018/11/27 投稿 4位
CV(Computer Vision and Pattern Recognition)
ShelfNet for Real-time Semantic Segmentation
https://t.co/Hw9T8…"
"ID_1069774670721835008","Tue Dec 04 02:05:31 +0000 2018","limwengmarc","RT @assertpub_: ""Effect of time of day on reward circuitry: Further thoughts on methods  prompted by.."" is the #1 paper on Arxiv today in n…"
"ID_1069774855753621504","Tue Dec 04 02:06:15 +0000 2018","RexDouglass","RT @arxiv_cscl: Document Structure Measure for Hypernym discovery https://t.co/MjWWDVAiO3"
"ID_1069775046284115969","Tue Dec 04 02:07:01 +0000 2018","PubNiche","LIGO and Virgo announce four new gravitational-wave detections | mit | arXiv .. https://t.co/1OeadwEvh4"
"ID_1069775930942414850","Tue Dec 04 02:10:32 +0000 2018","liqiangniu","RT @StatMLPapers: An Introduction to Deep Reinforcement Learning. (arXiv:1811.12560v1 [cs.LG]) https://t.co/ggbyxPXTkN"
"ID_1069776181413797888","Tue Dec 04 02:11:31 +0000 2018","arXiv_math_CO","RT @arXiv_math_ph: https://t.co/rxsAfQLqav
C I Perez-Sanchez
Graph calculus and the disconnected-boundary Schwinger-Dyson equations
  in te…"
"ID_1069776183045316610","Tue Dec 04 02:11:32 +0000 2018","arXiv_math_RA","RT @arXiv_math_ph: https://t.co/rxsAfQLqav
C I Perez-Sanchez
Graph calculus and the disconnected-boundary Schwinger-Dyson equations
  in te…"
"ID_1069776184177762304","Tue Dec 04 02:11:32 +0000 2018","arXiv_hep_th","RT @arXiv_math_ph: https://t.co/rxsAfQLqav
C I Perez-Sanchez
Graph calculus and the disconnected-boundary Schwinger-Dyson equations
  in te…"
"ID_1069776275689082882","Tue Dec 04 02:11:54 +0000 2018","arXiv_math_DS","RT @arXiv_math_GR: https://t.co/5yipYq52Jn
A Carderi et. al.
Non-standard limits of graphs and some orbit equivalence invariants https://t.…"
"ID_1069776277215817731","Tue Dec 04 02:11:54 +0000 2018","arXiv_math_OA","RT @arXiv_math_GR: https://t.co/5yipYq52Jn
A Carderi et. al.
Non-standard limits of graphs and some orbit equivalence invariants https://t.…"
"ID_1069776316487090176","Tue Dec 04 02:12:03 +0000 2018","arXiv_math_DG","RT @arXiv_math_AP: https://t.co/osRPKiSvHN
B Guilfoyle  W Klingenberg
Fredholm-Regularity of Holomorphic Discs in Plane Bundles over Compac…"
"ID_1069776355376721920","Tue Dec 04 02:12:13 +0000 2018","arXiv_math_AG","RT @arXiv_math_RT: https://t.co/4qTvesAc4R
P J McNamara
Non-perverse parity sheaves on the flag variety https://t.co/bUDsNItfAh"
"ID_1069776387421192192","Tue Dec 04 02:12:20 +0000 2018","arXiv_math_NT","RT @arXiv_math_CO: https://t.co/D6sLAWUWbh
S Morier-Genoud  V Ovsienko
Farey boat II. $\mathbb{Q}$-deformations: $q$-deformed rationals and…"
"ID_1069776446602788865","Tue Dec 04 02:12:35 +0000 2018","arXiv_hep_th","RT @arXiv_math_ph: https://t.co/EFKVdqnojB
N Aizawa et. al.
On the spectrum-generating superalgebras of the deformed one-dimensional
  quan…"
"ID_1069776455230504960","Tue Dec 04 02:12:37 +0000 2018","arXiv_math_RA","RT @arXiv_math_NT: https://t.co/UCbhbDmXMa
A Schreiber
Surface Algebras and Surface Orders II: Affine Bundles on Curves https://t.co/uXhlQX…"
"ID_1069776456400674817","Tue Dec 04 02:12:37 +0000 2018","arXiv_math_AG","RT @arXiv_math_NT: https://t.co/UCbhbDmXMa
A Schreiber
Surface Algebras and Surface Orders II: Affine Bundles on Curves https://t.co/uXhlQX…"
"ID_1069776490869477381","Tue Dec 04 02:12:45 +0000 2018","arXiv_math_CO","RT @arXiv_math_NT: https://t.co/wObpdargZv
L Wang  Y Yang
The smallest parts function associated with $ω(q) https://t.co/epA5kBAito"
"ID_1069776568548032514","Tue Dec 04 02:13:04 +0000 2018","arXiv_math_SP","RT @arXiv_math_FA: https://t.co/X44APjAkdv
Y Miyanishi  G Rozenblum
Eigenvalues of the Neumann-Poincare operator in dimension 3: Weyl's law…"
"ID_1069776603419471872","Tue Dec 04 02:13:12 +0000 2018","arXiv_stat_ML","RT @arXiv_math_ST: https://t.co/hvHMmDa0A2
K Musayeva et. al.
Rademacher Complexity and Generalization Performance of Multi-category
  Marg…"
"ID_1069776618858668032","Tue Dec 04 02:13:16 +0000 2018","arXiv_math_CO","RT @arXiv_math_DS: https://t.co/pnE5hcbw5V
D Kong  W Li
Critical base for the unique codings of fat Sierpinski gasket https://t.co/DmZddqrk…"
"ID_1069776619936591872","Tue Dec 04 02:13:16 +0000 2018","arXiv_math_NT","RT @arXiv_math_DS: https://t.co/pnE5hcbw5V
D Kong  W Li
Critical base for the unique codings of fat Sierpinski gasket https://t.co/DmZddqrk…"
"ID_1069776673330135040","Tue Dec 04 02:13:29 +0000 2018","arXiv_math_CO","RT @arXiv_math_GR: https://t.co/5MHXIppZLv
R Grigorchuk et. al.
Automatic Logarithm and Associated Measures https://t.co/2mU8Vq5NBR"
"ID_1069776686600855554","Tue Dec 04 02:13:32 +0000 2018","arXiv_math_LO","RT @arXiv_math_GR: https://t.co/d7ZopOqoEn
D Gusev  A Kanel-Belov
Automata system in finitelly generated groups https://t.co/wqXZrC4rp0"
"ID_1069776830197059584","Tue Dec 04 02:14:06 +0000 2018","arXiv_math_LO","RT @arXiv_math_RA: https://t.co/OMEIOR4863
P Gillibert et. al.
Pseudo-loop conditions https://t.co/2IaWb5cY4I"
"ID_1069777016772313088","Tue Dec 04 02:14:50 +0000 2018","arXiv_math_FA","RT @arXiv_math_CA: https://t.co/EymTfNcLyy
J Bourgain et. al.
On discrete Hardy-Littlewood maximal functions over the balls in
  $\mathbb Z…"
"ID_1069777037324374017","Tue Dec 04 02:14:55 +0000 2018","arXiv_math_FA","RT @arXiv_math_CA: https://t.co/j4K4laUVt3
J Bourgain et. al.
On the Hardy--Littlewood maximal functions in high dimensions:
  Continuous a…"
"ID_1069777134749736960","Tue Dec 04 02:15:19 +0000 2018","arXiv_math_RT","RT @arXiv_math_AG: https://t.co/8xzLtMlCTs
A Ikeda  Y Qiu
$q$-Stability conditions via $q$-quadratic differentials for
  Calabi-Yau-$\mathb…"
"ID_1069777135718551552","Tue Dec 04 02:15:19 +0000 2018","arXiv_math_DS","RT @arXiv_math_AG: https://t.co/8xzLtMlCTs
A Ikeda  Y Qiu
$q$-Stability conditions via $q$-quadratic differentials for
  Calabi-Yau-$\mathb…"
"ID_1069777147504574466","Tue Dec 04 02:15:22 +0000 2018","arXiv_math_LO","RT @arXiv_math_DS: https://t.co/ghn18qV6O8
A Zucker
Polish group actions with meager orbits https://t.co/8EqPUFW9tQ"
"ID_1069777183252627456","Tue Dec 04 02:15:30 +0000 2018","arXiv_math_LO","RT @arXiv_math_CT: https://t.co/EMZ7ypH9jJ
S Henry
An abstract elementary class non-axiomatizable in $L_{(\infty κ)} https://t.co/GYRiyGo9wX"
"ID_1069777239917645824","Tue Dec 04 02:15:44 +0000 2018","arXiv_math_FA","RT @arXiv_math_SP: https://t.co/KcHJINaxgD
L Zelenko
Conditions of discreteness of the spectrum for Schrödinger operator
  and some optimiz…"
"ID_1069777251644960768","Tue Dec 04 02:15:46 +0000 2018","arXiv_math_ph","RT @arXiv_math_QA: https://t.co/EwbC5sQPj6
M Faitg
Projective representations of mapping class groups in combinatorial
  quantization https…"
"ID_1069777375360102400","Tue Dec 04 02:16:16 +0000 2018","arXiv_math_OC","RT @arXiv_math_PR: https://t.co/ROsEPDU7MQ
E Miller  H Pham
Linear-Quadratic McKean-Vlasov Stochastic Differential Games https://t.co/RDhWv…"
"ID_1069777390128132096","Tue Dec 04 02:16:19 +0000 2018","arXiv_math_CO","RT @arXiv_math_NT: https://t.co/pFE5wt2qsL
M Schneider  R Schneider
Sequentially congruent partitions and related bijections https://t.co/G…"
"ID_1069777415080198145","Tue Dec 04 02:16:25 +0000 2018","arXiv_math_QA","RT @arXiv_math_RA: https://t.co/ta8qBlgxNj
P Bäck
Notes on formal deformations of quantum planes and universal enveloping
  algebras https:…"
"ID_1069777429470867456","Tue Dec 04 02:16:29 +0000 2018","arXiv_math_DS","RT @arXiv_math_AP: https://t.co/JH7inA7oEG
R Granero-Belinchón
On a nonlocal differential equation describing roots of polynomials
  under…"
"ID_1069777430326534144","Tue Dec 04 02:16:29 +0000 2018","mining_papers","Random Spatial Network Models with Core-Periphery Structure. (arXiv:1808.06544v2 [https://t.co/PsMaaDOVDr] UPDATED) https://t.co/IczH6mUkWJ"
"ID_1069777432109035521","Tue Dec 04 02:16:29 +0000 2018","mining_papers","Fast Estimation of Causal Interactions using Wold Processes. (arXiv:1807.04595v2 [https://t.co/PsMaaDOVDr] UPDATED) https://t.co/MLVoqH66Lq"
"ID_1069777435623899136","Tue Dec 04 02:16:30 +0000 2018","mining_papers","A Survey on Trust Modeling from a Bayesian Perspective. (arXiv:1806.03916v3 [https://t.co/rfVvbfblLP] UPDATED) https://t.co/ysDov02MKW"
"ID_1069777439407161345","Tue Dec 04 02:16:31 +0000 2018","mining_papers","Limited individual attention and online virality of low-quality information. (arXiv:1701.02694v3 [… https://t.co/MndH6TbX4J"
"ID_1069777441722417153","Tue Dec 04 02:16:32 +0000 2018","mining_papers","Understanding Social-Force Model in Psychological Principles of Collective Behavior. (arXiv:1605.05146v10 [physics.… https://t.co/BsINgJXCS4"
